Temperature,Pressure,VibrationX,VibrationY,VibrationZ,Frequency,flag_high_values,Temperature_RollMean_10,Temperature_RollStd_10,Temperature_RollMean_30,Temperature_RollStd_30,Pressure_RollMean_3,Pressure_RollStd_3,Pressure_RollMean_7,Pressure_RollStd_7,Frequency_RollMean_5,Frequency_RollStd_5,Pressure_Slope_3,Pressure_Slope_5,Temperature_Slope_10,Temperature_Lag1,Temperature_Lag2,Temperature_Lag3,Pressure_Lag1,Pressure_Lag2,Pressure_Lag3,Pressure_Lag4,Pressure_Lag5,VibrationX_Lag1,VibrationX_Lag2,VibrationX_Lag3,VibrationX_Lag4,VibrationX_Lag5,VibrationX_Lag6,VibrationX_Lag7,VibrationX_Lag8,VibrationY_Lag1,VibrationY_Lag2,VibrationY_Lag3,VibrationY_Lag4,VibrationY_Lag5,VibrationY_Lag6,VibrationY_Lag7,VibrationY_Lag8,VibrationZ_Lag1,VibrationZ_Lag2,VibrationZ_Lag3,VibrationZ_Lag4,VibrationZ_Lag5,VibrationZ_Lag6,VibrationZ_Lag7,VibrationZ_Lag8,Frequency_Lag1,Frequency_Lag2,Frequency_Lag3,Frequency_Lag4,Frequency_Lag5,Frequency_Lag6,Frequency_Lag7,Frequency_Lag8,Target_Lag1,Target_Lag2,Target_Lag3,Target_Lag4,Target_Lag5,Target_Lag6,Target_Lag7,Target_Lag8,Target_Lag9,Target_Lag10,Preset_1_2,Preset_1_3,Preset_2_2,Preset_2_3,Preset_2_4,Preset_2_5,Preset_2_6,Preset_2_7,Preset_2_8
79.2917,68.9623,40.0196,99.7771,61.931,143.7687,0,62.79876,15.055682310985787,67.43297333333334,25.806574933958608,67.19309999999997,38.43534150401136,88.70201428571428,38.25240420877391,63.23428,36.44102748314052,-10.24473333333333,-15.21062,-2.6248599999999995,49.6575,70.5939,95.8802,39.8495,50.5908,111.139,70.5837,146.6884,86.3295,29.389,79.1186,39.3126,88.5333,70.6457,59.9153,90.8315,40.0284,96.8396,68.907,61.3942,58.5583,38.477,30.1127,147.1967,65.5175,135.1564,78.7124,39.7907,69.5869,50.2577,38.8855,90.9785,24.2079,105.5411,49.487,38.8442,98.0912,67.3272,57.9541,80.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True,False,False
107.9596,64.9505,83.1896,80.8776,100.4112,30.0455,0,65.85896,14.979116514534367,68.26582,25.771483052536386,53.134199999999964,14.72210730941664,86.24518571428572,38.98807833160571,72.36977999999999,50.411543984756136,-14.0589,-15.54522,3.0602000000000005,79.2917,49.6575,70.5939,68.9623,39.8495,50.5908,111.139,70.5837,40.0196,86.3295,29.389,79.1186,39.3126,88.5333,70.6457,59.9153,99.7771,40.0284,96.8396,68.907,61.3942,58.5583,38.477,30.1127,61.931,65.5175,135.1564,78.7124,39.7907,69.5869,50.2577,38.8855,143.7687,24.2079,105.5411,49.487,38.8442,98.0912,67.3272,57.9541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False,False,False
45.8882,85.5061,50.8229,55.4572,49.6261,64.9275,0,70.64059,19.806061498128834,70.22304333333334,26.49639781187806,57.920766666666644,15.778201545591696,78.96631428571429,37.24569134944453,70.61004,52.00286484067971,4.786566666666668,-1.1266399999999976,4.781629999999999,107.9596,79.2917,49.6575,64.9505,68.9623,39.8495,50.5908,111.139,83.1896,40.0196,86.3295,29.389,79.1186,39.3126,88.5333,70.6457,80.8776,99.7771,40.0284,96.8396,68.907,61.3942,58.5583,38.477,100.4112,61.931,65.5175,135.1564,78.7124,39.7907,69.5869,50.2577,30.0455,143.7687,24.2079,105.5411,49.487,38.8442,98.0912,67.3272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True
65.3759,124.4942,61.1367,94.4654,60.3439,105.0159,0,69.16278,21.13942019165972,69.34953,26.86204132784256,73.1396333333333,10.895905569217826,70.22598571428571,23.256481689801753,73.69814,50.881279564570725,15.218866666666669,-5.126579999999999,-1.4778100000000003,45.8882,107.9596,79.2917,85.5061,64.9505,68.9623,39.8495,50.5908,50.8229,83.1896,40.0196,86.3295,29.389,79.1186,39.3126,88.5333,55.4572,80.8776,99.7771,40.0284,96.8396,68.907,61.3942,58.5583,49.6261,100.4112,61.931,65.5175,135.1564,78.7124,39.7907,69.5869,64.9275,30.0455,143.7687,24.2079,105.5411,49.487,38.8442,98.0912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True
75.7271,121.4367,89.7748,58.6509,90.8583,47.3494,0,71.06751,19.659706379883115,69.27571333333334,26.870083604630146,91.65026666666664,30.243613217393722,77.92748571428572,31.023923698839575,73.5931,50.79958479987806,18.510633333333335,14.78068,1.90473,65.3759,45.8882,107.9596,124.4942,85.5061,64.9505,68.9623,39.8495,61.1367,50.8229,83.1896,40.0196,86.3295,29.389,79.1186,39.3126,94.4654,55.4572,80.8776,99.7771,40.0284,96.8396,68.907,61.3942,60.3439,49.6261,100.4112,61.931,65.5175,135.1564,78.7124,39.7907,105.0159,64.9275,30.0455,143.7687,24.2079,105.5411,49.487,38.8442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,True,False
61.1771,74.0499,49.7923,33.2587,49.8149,36.2608,0,72.13364,19.587017862644377,67.99542,25.54107571131858,110.47899999999997,21.681129522466748,79.39858571428572,33.039877799835864,78.22139999999999,46.003041392825345,18.828733333333332,16.317439999999998,1.0661299999999998,75.7271,65.3759,45.8882,121.4367,124.4942,85.5061,64.9505,68.9623,89.7748,61.1367,50.8229,83.1896,40.0196,86.3295,29.389,79.1186,58.6509,94.4654,55.4572,80.8776,99.7771,40.0284,96.8396,68.907,90.8583,60.3439,49.6261,100.4112,61.931,65.5175,135.1564,78.7124,47.3494,105.0159,64.9275,30.0455,143.7687,24.2079,105.5411,49.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,False
88.1664,124.7669,81.5136,53.7511,80.0452,56.4981,0,70.67668,19.828782840877082,68.22078,25.446782385861223,106.66026666666664,28.282752467949667,82.74988571428572,30.74058823295494,56.719820000000006,30.073962875500825,-3.8187333333333364,1.0175199999999989,-1.45696,61.1771,75.7271,65.3759,74.0499,121.4367,124.4942,85.5061,64.9505,49.7923,89.7748,61.1367,50.8229,83.1896,40.0196,86.3295,29.389,33.2587,58.6509,94.4654,55.4572,80.8776,99.7771,40.0284,96.8396,49.8149,90.8583,60.3439,49.6261,100.4112,61.931,65.5175,135.1564,36.2608,47.3494,105.0159,64.9275,30.0455,143.7687,24.2079,105.5411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,True,False
43.1639,84.029,69.4297,40.6196,39.3565,61.8248,0,73.97176,19.711517922845527,67.84282666666667,25.04717146569001,106.75116666666663,28.369035746977957,94.88094285714286,27.582455633600134,62.01034,26.298073955577088,0.09090000000000013,11.963280000000001,3.2950799999999996,88.1664,61.1771,75.7271,124.7669,74.0499,121.4367,124.4942,85.5061,81.5136,49.7923,89.7748,61.1367,50.8229,83.1896,40.0196,86.3295,53.7511,33.2587,58.6509,94.4654,55.4572,80.8776,99.7771,40.0284,80.0452,49.8149,90.8583,60.3439,49.6261,100.4112,61.931,65.5175,56.4981,36.2608,47.3494,105.0159,64.9275,30.0455,143.7687,24.2079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True,False,False
65.6022,124.9731,100.3677,60.3242,69.4241,70.1702,0,68.70013,20.243350390741366,63.736239999999995,17.21132542037158,94.2819333333333,26.868113139990193,97.03332857142858,25.749790999327434,61.3898,26.24859057292414,-12.469233333333335,-0.29542000000000146,-5.27163,43.1639,88.1664,61.1771,84.029,124.7669,74.0499,121.4367,124.4942,69.4297,81.5136,49.7923,89.7748,61.1367,50.8229,83.1896,40.0196,40.6196,53.7511,33.2587,58.6509,94.4654,55.4572,80.8776,99.7771,39.3565,80.0452,49.8149,90.8583,60.3439,49.6261,100.4112,61.931,61.8248,56.4981,36.2608,47.3494,105.0159,64.9275,30.0455,143.7687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,True,False
94.5679,111.7069,95.4632,40.1726,96.7683,54.9178,0,68.20096,20.253005850885327,64.19091333333333,17.06913851834458,111.2563333333333,23.579787741693373,105.60798571428573,23.147930582698475,54.42066,13.10503996094639,16.974400000000003,0.09577999999999917,-0.4991700000000009,65.6022,43.1639,88.1664,124.9731,84.029,124.7669,74.0499,121.4367,100.3677,69.4297,81.5136,49.7923,89.7748,61.1367,50.8229,83.1896,60.3242,40.6196,53.7511,33.2587,58.6509,94.4654,55.4572,80.8776,69.4241,39.3565,80.0452,49.8149,90.8583,60.3439,49.6261,100.4112,70.1702,61.8248,56.4981,36.2608,47.3494,105.0159,64.9275,30.0455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
70.3103,83.7564,50.1763,36.3232,49.1515,59.875,0,72.692,20.65945956951533,65.04616666666666,17.934607427239474,106.90299999999996,20.890498381081763,109.35095714285715,21.408729691246442,55.93434,12.507563551627543,-4.353333333333334,-1.9459599999999995,4.49104,94.5679,65.6022,43.1639,111.7069,124.9731,84.029,124.7669,74.0499,95.4632,100.3677,69.4297,81.5136,49.7923,89.7748,61.1367,50.8229,40.1726,60.3242,40.6196,53.7511,33.2587,58.6509,94.4654,55.4572,96.7683,69.4241,39.3565,80.0452,49.8149,90.8583,60.3439,49.6261,54.9178,70.1702,61.8248,56.4981,36.2608,47.3494,105.0159,64.9275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,True,False
98.8708,121.7768,75.3449,56.664,74.2362,80.2908,0,71.79386,20.535522955611306,65.93134333333333,17.497532193775015,106.8121333333333,21.039799078492003,103.53127142857144,22.130991092335783,60.65718,5.973087994664225,-0.0908666666666657,1.9413000000000011,-0.8981400000000008,70.3103,94.5679,65.6022,83.7564,111.7069,124.9731,84.029,124.7669,50.1763,95.4632,100.3677,69.4297,81.5136,49.7923,89.7748,61.1367,36.3232,40.1726,60.3242,40.6196,53.7511,33.2587,58.6509,94.4654,49.1515,96.7683,69.4241,39.3565,80.0452,49.8149,90.8583,60.3439,59.875,54.9178,70.1702,61.8248,56.4981,36.2608,47.3494,105.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,False
69.2035,56.201,74.6861,44.301,64.7993,60.2843,0,70.88498,18.892410672060155,66.74813999999999,18.4508478813417,105.74669999999998,19.698494665074776,103.57985714285715,22.177176769887893,65.41572,9.970878772304976,-1.065433333333336,-0.5980200000000024,-0.9088799999999992,98.8708,70.3103,94.5679,121.7768,83.7564,111.7069,124.9731,84.029,75.3449,50.1763,95.4632,100.3677,69.4297,81.5136,49.7923,89.7748,56.664,36.3232,40.1726,60.3242,40.6196,53.7511,33.2587,58.6509,74.2362,49.1515,96.7683,69.4241,39.3565,80.0452,49.8149,90.8583,80.2908,59.875,54.9178,70.1702,61.8248,56.4981,36.2608,47.3494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False
107.691,64.1853,104.3939,54.637,95.4979,80.4962,0,73.21651,16.78602815912007,67.70990333333333,17.766715152575188,87.24473333333329,32.92677844085743,101.0300142857143,26.70264925067847,65.10762,10.132075684281183,-18.501966666666668,-5.565599999999999,2.3315300000000008,69.2035,98.8708,70.3103,56.201,121.7768,83.7564,111.7069,124.9731,74.6861,75.3449,50.1763,95.4632,100.3677,69.4297,81.5136,49.7923,44.301,56.664,36.3232,40.1726,60.3242,40.6196,53.7511,33.2587,64.7993,74.2362,49.1515,96.7683,69.4241,39.3565,80.0452,49.8149,60.2843,80.2908,59.875,54.9178,70.1702,61.8248,56.4981,36.2608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,True,False
84.8653,98.1898,64.8952,102.9296,66.3807,63.4373,0,77.44802,19.674843495116463,69.25650666666667,19.154165437708947,80.7210333333333,35.77875408763299,92.3755,27.531732500153257,67.17282,12.25244112052786,-6.523700000000001,-12.15756,4.23151,107.691,69.2035,98.8708,64.1853,56.201,121.7768,83.7564,111.7069,104.3939,74.6861,75.3449,50.1763,95.4632,100.3677,69.4297,81.5136,54.637,44.301,56.664,36.3232,40.1726,60.3242,40.6196,53.7511,95.4979,64.7993,74.2362,49.1515,96.7683,69.4241,39.3565,80.0452,80.4962,60.2843,80.2908,59.875,54.9178,70.1702,61.8248,56.4981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True
57.3673,109.6253,112.2328,46.4494,46.5234,110.8154,0,78.36184,19.79786466051309,70.07312333333333,19.283887517762338,72.85869999999996,22.297662030580284,94.39847142857143,27.335791236625592,68.87672,10.603554499176303,-7.862333333333329,-2.70342,0.9138200000000012,84.8653,107.691,69.2035,98.1898,64.1853,56.201,121.7768,83.7564,64.8952,104.3939,74.6861,75.3449,50.1763,95.4632,100.3677,69.4297,102.9296,54.637,44.301,56.664,36.3232,40.1726,60.3242,40.6196,66.3807,95.4979,64.7993,74.2362,49.1515,96.7683,69.4241,39.3565,63.4373,80.4962,60.2843,80.2908,59.875,54.9178,70.1702,61.8248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,False,False
51.7071,63.7923,48.8851,45.0475,49.996,39.0251,0,77.98086,20.19791785029101,70.87873333333333,18.16253055335645,90.66679999999997,23.635673181654465,92.20592857142859,24.989566429459636,79.06479999999999,20.05354406844341,17.8081,5.173779999999999,-0.38098000000000026,57.3673,84.8653,107.691,109.6253,98.1898,64.1853,56.201,121.7768,112.2328,64.8952,104.3939,74.6861,75.3449,50.1763,95.4632,100.3677,46.4494,102.9296,54.637,44.301,56.664,36.3232,40.1726,60.3242,46.5234,66.3807,95.4979,64.7993,74.2362,49.1515,96.7683,69.4241,110.8154,63.4373,80.4962,60.2843,80.2908,59.875,54.9178,70.1702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True,False,False
73.1178,85.7961,67.6808,64.8548,69.3302,58.648,0,74.33493,21.40934415203103,70.40337333333333,18.47934932585149,90.53579999999995,23.855895691631034,85.36098571428572,25.31779441719641,70.81165999999999,26.784703748651054,-0.13100000000000023,-11.5969,-3.64593,51.7071,57.3673,84.8653,63.7923,109.6253,98.1898,64.1853,56.201,48.8851,112.2328,64.8952,104.3939,74.6861,75.3449,50.1763,95.4632,45.0475,46.4494,102.9296,54.637,44.301,56.664,36.3232,40.1726,49.996,46.5234,66.3807,95.4979,64.7993,74.2362,49.1515,96.7683,39.0251,110.8154,63.4373,80.4962,60.2843,80.2908,59.875,54.9178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False
91.2214,103.9528,89.3264,124.2531,89.1871,97.7817,0,77.33032,18.45524567052817,69.99744333333334,18.273541771467624,86.40456666666664,22.922557580106844,85.65237142857144,25.30798482229882,70.48440000000001,26.954940363966713,-4.131233333333337,5.919019999999999,2.9953900000000004,73.1178,51.7071,57.3673,85.7961,63.7923,109.6253,98.1898,64.1853,67.6808,48.8851,112.2328,64.8952,104.3939,74.6861,75.3449,50.1763,64.8548,45.0475,46.4494,102.9296,54.637,44.301,56.664,36.3232,69.3302,49.996,46.5234,66.3807,95.4979,64.7993,74.2362,49.1515,58.648,39.0251,110.8154,63.4373,80.4962,60.2843,80.2908,59.875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,True
53.6886,86.6445,56.0243,49.9237,56.3788,59.9455,0,79.89224,18.424451744606294,71.17227333333334,18.472916107659913,84.51373333333329,20.11093703096188,83.10608571428573,21.708335282054396,73.94149999999999,29.544136415285553,-1.8908333333333331,7.9535,2.5619200000000006,91.2214,73.1178,51.7071,103.9528,85.7961,63.7923,109.6253,98.1898,89.3264,67.6808,48.8851,112.2328,64.8952,104.3939,74.6861,75.3449,124.2531,64.8548,45.0475,46.4494,102.9296,54.637,44.301,56.664,89.1871,69.3302,49.996,46.5234,66.3807,95.4979,64.7993,74.2362,97.7817,58.648,39.0251,110.8154,63.4373,80.4962,60.2843,80.2908,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,True
84.0818,61.2008,66.4745,134.7877,105.3061,98.0923,0,75.80431,19.31978788349437,70.43168999999999,18.72028778165082,92.1311333333333,10.246648121376737,87.45515714285715,18.18308145244321,73.24314,29.893708581455762,7.617399999999999,-2.3090600000000023,-4.087929999999999,53.6886,91.2214,73.1178,86.6445,103.9528,85.7961,63.7923,109.6253,56.0243,89.3264,67.6808,48.8851,112.2328,64.8952,104.3939,74.6861,49.9237,124.2531,64.8548,45.0475,46.4494,102.9296,54.637,44.301,56.3788,89.1871,69.3302,49.996,46.5234,66.3807,95.4979,64.7993,59.9455,97.7817,58.648,39.0251,110.8154,63.4373,80.4962,60.2843,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,False
89.9807,89.4484,128.3579,91.6058,72.8418,106.6816,0,77.18146,19.375399948170074,71.61142666666666,18.415589422887475,83.93269999999997,21.5046220713125,87.02880000000002,18.84267877841843,70.69852,26.21052187332411,-8.198433333333332,-9.684899999999999,1.3771500000000003,84.0818,53.6886,91.2214,61.2008,86.6445,103.9528,85.7961,63.7923,66.4745,56.0243,89.3264,67.6808,48.8851,112.2328,64.8952,104.3939,134.7877,49.9237,124.2531,64.8548,45.0475,46.4494,102.9296,54.637,105.3061,56.3788,89.1871,69.3302,49.996,46.5234,66.3807,95.4979,98.0923,59.9455,97.7817,58.648,39.0251,110.8154,63.4373,80.4962,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False
91.1442,129.4561,89.4166,73.7818,89.9846,109.3785,0,76.29245,18.451572638501098,72.60600666666667,18.579856233657985,79.09789999999997,15.562618838421162,85.78002857142859,18.26038423233132,84.22981999999999,23.04377324152889,-4.834799999999997,5.131220000000002,-0.8890100000000004,89.9807,84.0818,53.6886,89.4484,61.2008,86.6445,103.9528,85.7961,128.3579,66.4745,56.0243,89.3264,67.6808,48.8851,112.2328,64.8952,91.6058,134.7877,49.9237,124.2531,64.8548,45.0475,46.4494,102.9296,72.8418,105.3061,56.3788,89.1871,69.3302,49.996,46.5234,66.3807,106.6816,98.0923,59.9455,97.7817,58.648,39.0251,110.8154,63.4373,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,False,True
90.8974,89.7805,73.1432,90.4645,129.987,110.6725,0,78.48652000000001,18.815852151889658,73.62193666666666,18.737078560114877,93.3684333333333,34.296085644331384,88.61299999999999,23.393275208914083,94.37592,19.920917436252868,14.270533333333333,8.732,2.194069999999999,91.1442,89.9807,84.0818,129.4561,89.4484,61.2008,86.6445,103.9528,89.4166,128.3579,66.4745,56.0243,89.3264,67.6808,48.8851,112.2328,73.7818,91.6058,134.7877,49.9237,124.2531,64.8548,45.0475,46.4494,89.9846,72.8418,105.3061,56.3788,89.1871,69.3302,49.996,46.5234,109.3785,106.6816,98.0923,59.9455,97.7817,58.648,39.0251,110.8154,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False
77.9352,115.2503,69.8094,124.9554,79.3271,110.6641,0,76.80716,16.530283388119788,75.10756333333333,18.25921409842314,102.89499999999997,23.00318668163129,92.32560000000001,20.705410188482833,96.95408,21.260976243860572,9.526566666666668,-2.8344599999999986,-1.6793599999999997,90.8974,91.1442,89.9807,89.7805,129.4561,89.4484,61.2008,86.6445,73.1432,89.4166,128.3579,66.4745,56.0243,89.3264,67.6808,48.8851,90.4645,73.7818,91.6058,134.7877,49.9237,124.2531,64.8548,45.0475,129.987,89.9846,72.8418,105.3061,56.3788,89.1871,69.3302,49.996,110.6725,109.3785,106.6816,98.0923,59.9455,97.7817,58.648,39.0251,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,True,False,False,False,False,False,False,False,True
80.4017,98.4264,79.8581,109.7841,89.1972,122.0462,0,76.11415,16.298563826999338,75.53654333333334,18.16609753352958,111.49563333333329,20.102523477745578,96.53334285714287,22.10300080161486,107.0978,5.290813287199258,8.60063333333333,5.72116,-0.693010000000001,77.9352,90.8974,91.1442,115.2503,89.7805,129.4561,89.4484,61.2008,69.8094,73.1432,89.4166,128.3579,66.4745,56.0243,89.3264,67.6808,124.9554,90.4645,73.7818,91.6058,134.7877,49.9237,124.2531,64.8548,79.3271,129.987,89.9846,72.8418,105.3061,56.3788,89.1871,69.3302,110.6641,110.6725,109.3785,106.6816,98.0923,59.9455,97.7817,58.648,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,True,False,False,False,False,False,True,False,False
78.0829,114.2007,71.3825,125.6993,80.139,112.1196,0,78.41758999999999,14.924509994371814,75.69171,18.187821968774173,101.15239999999996,12.95187187282131,95.74385714285714,21.891505863451247,111.88858,5.906957512713668,-10.34323333333333,7.44512,2.3034400000000006,80.4017,77.9352,90.8974,98.4264,115.2503,89.7805,129.4561,89.4484,79.8581,69.8094,73.1432,89.4166,128.3579,66.4745,56.0243,89.3264,109.7841,124.9554,90.4645,73.7818,91.6058,134.7877,49.9237,124.2531,89.1972,79.3271,129.987,89.9846,72.8418,105.3061,56.3788,89.1871,122.0462,110.6641,110.6725,109.3785,106.6816,98.0923,59.9455,97.7817,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,False,True,False,False,False,True,False,False,False
80.1347,104.4377,69.7107,144.8689,81.8558,100.598,0,81.05517,11.651239542740754,76.45395333333335,17.774570592780684,109.29246666666661,9.424912129209078,99.68045714285714,22.452940359550272,112.97618,5.162241493479796,8.140066666666664,4.950459999999998,2.63758,78.0829,80.4017,77.9352,114.2007,98.4264,115.2503,89.7805,129.4561,71.3825,79.8581,69.8094,73.1432,89.4166,128.3579,66.4745,56.0243,125.6993,109.7841,124.9554,90.4645,73.7818,91.6058,134.7877,49.9237,80.139,89.1972,79.3271,129.987,89.9846,72.8418,105.3061,56.3788,112.1196,122.0462,110.6641,110.6725,109.3785,106.6816,98.0923,59.9455,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,True,False,False,False,False,True,False,False,False
98.4022,119.2079,101.4052,150.9262,120.5307,90.6055,1,81.75686,11.326881398219266,75.92910333333333,17.40989635708576,105.68826666666662,7.9611602711735925,105.85715714285716,14.717864260127,111.22008000000001,7.606765929552746,-3.6041999999999965,-5.0036799999999975,0.7016899999999993,80.1347,78.0829,80.4017,104.4377,114.2007,98.4264,115.2503,89.7805,69.7107,71.3825,79.8581,69.8094,73.1432,89.4166,128.3579,66.4745,144.8689,125.6993,109.7841,124.9554,90.4645,73.7818,91.6058,134.7877,81.8558,80.139,89.1972,79.3271,129.987,89.9846,72.8418,105.3061,100.598,112.1196,122.0462,110.6641,110.6725,109.3785,106.6816,98.0923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,True,False,True,False,False,False,False,False,False
100.0149,149.6323,120.2776,119.3086,101.5973,90.4829,1,82.47493999999999,12.188417166966023,76.85604666666667,17.850750206059214,112.61543333333329,7.511624645395428,110.10851428571429,13.429879195588345,107.20668,11.995579587373184,6.927166666666665,5.8854799999999985,0.718079999999999,98.4022,80.1347,78.0829,119.2079,104.4377,114.2007,98.4264,115.2503,101.4052,69.7107,71.3825,79.8581,69.8094,73.1432,89.4166,128.3579,150.9262,144.8689,125.6993,109.7841,124.9554,90.4645,73.7818,91.6058,120.5307,81.8558,80.139,89.1972,79.3271,129.987,89.9846,72.8418,90.6055,100.598,112.1196,122.0462,110.6641,110.6725,109.3785,106.6816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,False,True,False,False,False,False,False,True,False
89.5026,124.224,89.5364,116.0795,81.6062,100.8159,0,87.10757,8.174498532774,78.53462666666665,17.570421684632745,124.42596666666662,23.044720265026225,112.99082857142857,19.19989733468341,103.17044000000001,13.80082077533811,11.81053333333333,6.8763999999999985,4.63263,100.0149,98.4022,80.1347,149.6323,119.2079,104.4377,114.2007,98.4264,120.2776,101.4052,69.7107,71.3825,79.8581,69.8094,73.1432,89.4166,119.3086,150.9262,144.8689,125.6993,109.7841,124.9554,90.4645,73.7818,101.5973,120.5307,81.8558,80.139,89.1972,79.3271,129.987,89.9846,90.4829,90.6055,100.598,112.1196,122.0462,110.6641,110.6725,109.3785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False,True,False,False,False,True,False,False,False
88.7488,145.2697,89.3542,104.7356,80.5377,90.9474,0,87.64965,8.131176037018928,78.87499000000001,17.6841246652889,131.02139999999994,16.311484111201427,117.91132857142858,16.4813121047967,98.92438000000001,8.957608940281096,6.595433333333332,5.1595200000000006,0.54208,89.5026,100.0149,98.4022,124.224,149.6323,119.2079,104.4377,114.2007,89.5364,120.2776,101.4052,69.7107,71.3825,79.8581,69.8094,73.1432,116.0795,119.3086,150.9262,144.8689,125.6993,109.7841,124.9554,90.4645,81.6062,101.5973,120.5307,81.8558,80.139,89.1972,79.3271,129.987,100.8159,90.4829,90.6055,100.598,112.1196,122.0462,110.6641,110.6725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,True,False,False,False,False,False,False
123.9591,129.9609,91.7735,129.6917,89.2098,93.2495,0,87.52646,8.101212478278365,78.23463,16.926204380642233,139.70866666666663,13.586362501542093,122.19981428571428,19.33245776015302,94.68994,5.495930317335151,8.687266666666668,6.213800000000001,-0.1231899999999996,88.7488,89.5026,100.0149,145.2697,124.224,149.6323,119.2079,104.4377,89.3542,89.5364,120.2776,101.4052,69.7107,71.3825,79.8581,69.8094,104.7356,116.0795,119.3086,150.9262,144.8689,125.6993,109.7841,124.9554,80.5377,81.6062,101.5973,120.5307,81.8558,80.139,89.1972,79.3271,90.9474,100.8159,90.4829,90.6055,100.598,112.1196,122.0462,110.6641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,False,False,False
122.91,168.4883,98.6608,120.1073,89.25,94.0978,0,90.80794999999999,14.131266519573268,80.83699333333334,17.76247713269761,133.1515333333333,10.87958997036698,126.70474285714285,16.306757765402995,93.22024000000002,4.392909178210222,-6.557133333333326,5.104640000000001,3.2814900000000007,123.9591,88.7488,89.5026,129.9609,145.2697,124.224,149.6323,119.2079,91.7735,89.3542,89.5364,120.2776,101.4052,69.7107,71.3825,79.8581,129.6917,104.7356,116.0795,119.3086,150.9262,144.8689,125.6993,109.7841,89.2098,80.5377,81.6062,101.5973,120.5307,81.8558,80.139,89.1972,93.2495,90.9474,100.8159,90.4829,90.6055,100.598,112.1196,122.0462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True,False,False
